entity:sample_id	participant	submitter_id	sample_type_code	sample_type	tissue_type	tissue_type	sample_type	MethArray__Lift__methylation_beta_value__txt__drs_url	TissueSlide__msa__slide_image__drs_url	WXS__BWAMDupCoClean__aligned_reads__bam__drs_url	WXS__BWAMDupCoClean__aligned_reads__bai__drs_url	GeneArray__DNAcopy__copy_number_segment__txt__drs_url	GeneArray__DNAcopy__masked_copy_number_segment__txt__drs_url	WXS__MuTect2AggrMask__masked_somatic_mutation__maf__drs_url	WXS__MuTect2AggrMask__aggregated_somatic_mutation__maf__drs_url	WXS__VarScan2AggrMask__aggregated_somatic_mutation__maf__drs_url	WXS__VarScan2AggrMask__masked_somatic_mutation__maf__drs_url	WXS__MuSEAggrMask__aggregated_somatic_mutation__maf__drs_url	WXS__SomSnipAggrMask__aggregated_somatic_mutation__maf__drs_url	RNAseq__STAR2Pass__aligned_reads__bam__drs_url	RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__drs_url	TissueSlide__tsc__slide_image__drs_url	RNAseq__HTSeqCounts__gene_expression_quantification__txt__drs_url	RNAseq__HTSeqFPKM__gene_expression_quantification__txt__drs_url	miRNAseq__BWAaln__aligned_reads__bam__drs_url	miRNAseq__BWAaln__aligned_reads__bai__drs_url	miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__drs_url	miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__drs_url	TissueSlide__tsa__slide_image__drs_url	TissueSlide__ts1__slide_image__drs_url	TissueSlide__bsa__slide_image__drs_url	TissueSlide__tsb__slide_image__drs_url	ATACSeq__BWAwithMarkDuplicatesandBQSR__aligned_reads__bam__drs_url	ATACSeq__BWAwithMarkDuplicatesandBQSR__aligned_reads__bai__drs_url	TissueSlide__bs1__slide_image__drs_url	DiagSlide__dx1__slide_image__drs_url	TissueSlide__bsb__slide_image__drs_url	TissueSlide__ms1__slide_image__drs_url	TissueSlide__bsc__slide_image__drs_url	TissueSlide__tsd__slide_image__drs_url	TissueSlide__ts2__slide_image__drs_url	TissueSlide__bs2__slide_image__drs_url	DiagSlide__dx2__slide_image__drs_url	TissueSlide__ts3__slide_image__drs_url	TissueSlide__msb__slide_image__drs_url	TissueSlide__bs4__slide_image__drs_url	TissueSlide__bs3__slide_image__drs_url	TissueSlide__tsf__slide_image__drs_url	TissueSlide__bs6__slide_image__drs_url	TissueSlide__bs5__slide_image__drs_url	TissueSlide__tse__slide_image__drs_url	TissueSlide__msc__slide_image__drs_url	TissueSlide__tsg__slide_image__drs_url	TissueSlide__ts6__slide_image__drs_url	TissueSlide__ts4__slide_image__drs_url	TissueSlide__bs7__slide_image__drs_url	TissueSlide__ts7__slide_image__drs_url	TissueSlide__ts5__slide_image__drs_url	TissueSlide__bsd__slide_image__drs_url	TissueSlide__tsh__slide_image__drs_url	TissueSlide__ms2__slide_image__drs_url	TissueSlide__tsi__slide_image__drs_url	DiagSlide__dx3__slide_image__drs_url	DiagSlide__dx4__slide_image__drs_url
0de093d5-c752-4e93-a783-ec262b3a3780	e7db08a7-b439-4230-8dc4-1b54af4736c4	TCGA-WT-AB41-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/9b27a2fc-2091-4cff-82ea-118a72e64291	__DELETE__	drs://dataguids.org/e9926354-54eb-49ce-b49c-954a5765d575	drs://dataguids.org/33d5a344-8bbd-4e48-9cdd-c85a58c456f8	drs://dataguids.org/1cca83eb-eb5f-4134-95ac-14aecb38492b	drs://dataguids.org/cd4e9604-55f7-4895-b2d6-3871af5b70ea	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/2a01547d-6c2c-45bd-92ba-01d449b94049	drs://dataguids.org/0dc2b5c9-0d74-4f91-9d96-7fa52bbe0658	__DELETE__	drs://dataguids.org/0da87efb-4635-4243-a961-8b90e0b042ec	drs://dataguids.org/1b2dc848-959d-40d9-8f0f-57bed20bfd78	drs://dataguids.org/6e8d6375-d2cf-45a6-bde5-9d93bb7c9f45	drs://dataguids.org/b0b087fc-c202-40e5-85f4-6e0b51bd6bd2	drs://dataguids.org/fd3b0853-0da6-41a2-8194-fd29e190ebd0	drs://dataguids.org/cd9c471f-6f78-4b0c-9609-24094f06e236	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
1f590cc5-dc5f-4592-8ede-46c43e63a26c	3cb06c7a-f2a8-448b-91a8-dd201bbf2ddd	TCGA-AR-A24V-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/96be143b-602f-43bd-bda4-8246b3073340	drs://dataguids.org/c11f7046-7629-472f-a63b-386791f7fd78	drs://dataguids.org/a4c6c924-0587-4bdc-9acd-1f4645787112	__DELETE__	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
6bfd7e43-77e4-4666-9b28-c5d4cdcd6ad7	0ed9ad26-7fdc-4d75-93f9-d029eee94993	TCGA-A1-A0SG-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/21358114-29ea-45db-827b-359bd800a3f1	__DELETE__	drs://dataguids.org/a8b755bd-07e2-4d51-a3e8-2c95714aa0a9	drs://dataguids.org/3dece6f1-0889-4098-a52f-0a2a4611c0ea	drs://dataguids.org/e3e8d27c-c1e1-481c-9beb-289413386365	drs://dataguids.org/eedb138f-c3aa-49bb-883f-196596144d91	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/b79bc87e-0fcf-4015-9948-d7a544a9fffc	drs://dataguids.org/5b6bd4d3-cee5-4c83-b1ed-7edbede7b10f	__DELETE__	drs://dataguids.org/cab5b797-549c-4a6e-ad66-46eb5b509cf6	drs://dataguids.org/ea516c33-2590-4bf5-a944-19bd6703eae6	drs://dataguids.org/217b79f4-7cd2-4336-b5d6-6cd7c0c62449	drs://dataguids.org/870a2c33-c699-4d44-a365-7587a66a18b2	drs://dataguids.org/25f521ec-012b-4872-b97a-7764f8a57dc1	drs://dataguids.org/0b036f82-e113-43e6-93f0-b34bd1d5305b	__DELETE__	drs://dataguids.org/2ad3dddf-49d8-44d8-b7a3-d92bf61e08f6	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/432de47c-ca43-487d-b1ce-bb22dbee9ebe	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
cd2544ef-af36-43de-bdd2-8394d94bd40a	f9eb88f7-9293-46bf-ace4-a746e4ff80dc	TCGA-A8-A086-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/41ffd831-d02c-4625-9443-aef6ec8bbaca	drs://dataguids.org/2101fd72-2792-4e1e-ae81-024a8117c946	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
7fe64181-7faf-45d8-81b9-37b0824e4683	e828455d-4680-41b2-8a1c-1582e3790d62	TCGA-BH-A0RX-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/f47fc250-dcaa-43bb-bfa0-494d657b8016	drs://dataguids.org/c3717f70-d9bf-4b4e-aeea-2046ee20f9f7	__DELETE__	drs://dataguids.org/96048372-db04-4394-8654-f6d3947f0981	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
3490858a-b2ef-4700-91ea-5e71c71cff67	378778d2-b331-4867-a93b-c64028c8b4c7	TCGA-A2-A0CT-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/7d628236-1055-4c01-af83-bd14d839cb90	drs://dataguids.org/7385d7f5-f8fc-4f7d-8ea3-cec43c744376	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/56d2fb12-72fd-4df7-8678-596767ca5651	drs://dataguids.org/a4cb2ce9-d38c-4f23-b098-d2c0eafb9784	__DELETE__	drs://dataguids.org/a8710081-fa3e-4b52-8a7b-0103c625077f	__DELETE__	drs://dataguids.org/073b71b7-cc0c-4a80-96d4-7a6879300d2f	drs://dataguids.org/5e5ac6cd-0e65-415e-ae86-eb223d82f246	drs://dataguids.org/c2cf4ba8-f4c8-4be0-b61a-2e3bd8119638	drs://dataguids.org/f88848be-c988-4cef-805f-193477175d27	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/7d07bfe7-dd0a-4f5d-a5ad-96c631824f63	__DELETE__	drs://dataguids.org/445cc762-91ea-4cce-ae3c-d96d8457aa69	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
03eb5ba8-0307-49b0-aa05-003007d79107	418c11e8-2670-48d5-bbf5-95b46bff1201	TCGA-A2-A4S3-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/564ad113-c735-47d1-be7f-bce206ec1727	__DELETE__	drs://dataguids.org/fe847c1a-89ef-41bb-b854-4e059a5046cf	drs://dataguids.org/71aaa835-ebce-4d9d-85f3-3f45b9a3557c	drs://dataguids.org/1f493785-7c1a-4ee2-a5ed-de9a5c92654a	__DELETE__	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/069a5669-8b39-4556-b337-919089fb00a2	drs://dataguids.org/85529708-a5e5-400c-b472-945837ecb9a4	__DELETE__	drs://dataguids.org/934db0a6-48ea-4b6d-8c8c-9101872fc068	drs://dataguids.org/ce9594e1-a133-4dd8-8c90-2a305ae874e8	drs://dataguids.org/7bf40749-5542-4be4-a794-6f8c5ecb4df5	drs://dataguids.org/b48a85f1-68d6-4011-9324-c5cbe32e9f26	drs://dataguids.org/b08c42c0-9cea-46e3-b6c4-cd9cda5876ac	drs://dataguids.org/53436da5-9df8-47f3-b1d0-bb1433ff23a9	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/68c8a1ef-e885-43a2-b879-65e336ebd357	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
8137ffee-bb4f-4e5f-b831-acfc9c5585a8	5a57dc25-d252-4b22-b192-4de630d7002f	TCGA-BH-A0B9-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/c3da08fb-61cd-4c3f-8f67-ed98e4774df1	__DELETE__	drs://dataguids.org/72a00de1-f1df-4364-b540-a08cccb618a5	drs://dataguids.org/1bcbc8da-ca5b-4677-ae76-9581373343e8	drs://dataguids.org/51109b2f-6015-42fd-bb8d-50ee5135db77	drs://dataguids.org/e271320e-ca45-4f54-acb7-7ef61216be1f	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/bf30d526-8140-4f3d-8676-f6ed71aaed36	drs://dataguids.org/3e093cd0-7a20-4934-bf29-af97827fbe6b	__DELETE__	drs://dataguids.org/07e2a9de-5dfb-42ac-a447-d901ac4656a8	drs://dataguids.org/ccecfa72-7b32-46e4-91c3-225817f757be	drs://dataguids.org/964a8981-9b4b-40f0-aee2-5ba563c8aa15	drs://dataguids.org/96de8b38-510b-49ad-9d6b-9b51e7523772	drs://dataguids.org/bdea9be8-e4d9-4bfb-b416-654b02fd43d1	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/9a8fea07-ea5f-469a-97f5-794766fb5863	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
66cbc8df-ff46-45f0-a2b4-2a5f4e6a3a2a	4e509f73-99c7-48eb-a3a4-d34e3bface33	TCGA-OL-A5DA-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/8c12fdab-daf0-42ca-becf-7c25fa341ca2	drs://dataguids.org/2e462ca5-cda0-4e7a-a5d7-f3fcb71b4983	__DELETE__	__DELETE__	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
87aae20e-c532-4d73-aab6-88befc3a2e6f	4e509f73-99c7-48eb-a3a4-d34e3bface33	TCGA-OL-A5DA-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/a819b8af-e1fc-4339-8fc2-a217594fcffc	__DELETE__	drs://dataguids.org/1fac6ee2-e9d4-40e1-b7d7-8b8b3fa01f88	drs://dataguids.org/79ce5b3d-7e9f-4341-9b47-94ac3181080a	drs://dataguids.org/34b851fc-17a8-418c-80dc-04fcbb83b3f4	drs://dataguids.org/9a0e1ca1-36b5-45ed-bd74-f8a9d66f150a	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/71cdf7aa-fb05-458c-8580-9ff9410f41a0	drs://dataguids.org/271ad6dd-fe1e-4def-aea2-1693160aea5e	__DELETE__	drs://dataguids.org/a701c037-dd24-489c-acda-0db9c6232006	drs://dataguids.org/75634eda-e0f6-4cb1-9b02-144d32352f8e	drs://dataguids.org/3f7b57de-dfea-4287-afbf-f8c89f635671	drs://dataguids.org/ee9ad82f-365f-4d79-9b0f-84c6a355b05c	drs://dataguids.org/20664f76-c4b2-4f86-be8c-f0bf9e4fb052	drs://dataguids.org/f1d37331-ff71-4fd1-96d4-09ca64bfad06	drs://dataguids.org/5e3d51e1-f131-4432-87c8-ac36c7a7f266	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
7e37d1b9-2c88-4649-9816-91c102b31d68	a8a199c9-d781-4e6c-af8c-c85d60c7cd40	TCGA-C8-A1HL-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/07f60663-700e-4fc3-9d80-c5a2c0bc3c60	drs://dataguids.org/1a014694-13c2-45e6-aa0c-9ffc2e0893dd	drs://dataguids.org/4bb8c016-f604-4731-b39c-d305dab0acc6	__DELETE__	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
f0541fa8-c21d-4ed9-8847-4232736b5cae	31c31cce-1b4d-4f12-922f-84f389403170	TCGA-A8-A079-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/c1a6ee26-0bbc-4827-aff4-a2e7f2b2b112	drs://dataguids.org/f8fd8f5d-b158-4291-beba-44d074b817e2	drs://dataguids.org/24f617fa-a5ab-4e04-a426-bb6286de51be	drs://dataguids.org/2acfe232-aa4e-48cc-9d8d-91749224f2fd	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
8fa798fe-f032-4d77-b362-06261db78e6d	e7a00d67-2c26-4d1f-bd17-35f659e88bc1	TCGA-BH-A202-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/9d2841ac-bbf4-428d-b1d0-5a8540ae84e0	__DELETE__	drs://dataguids.org/2e0da13b-19ad-4e50-aec4-c99e6e8a3083	drs://dataguids.org/5883bcb1-f93f-49a3-afa0-3b4c3dd04409	drs://dataguids.org/d475db9c-fdaa-4870-9fa4-fa32eee32898	drs://dataguids.org/4eb9b489-fc52-49a2-8bc1-cb3f434e3fe2	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	drs://dataguids.org/3bc21381-f4f7-4dfa-9d77-21266600dc0a	__DELETE__	__DELETE__	drs://dataguids.org/c6ef91c7-ed61-488f-ba27-b0019453e490	__DELETE__	__DELETE__	drs://dataguids.org/4e8f027a-d311-470c-ae1b-c030e1bfa58e	drs://dataguids.org/a8b928e9-7627-48d9-8f7c-efedc474d0bf	drs://dataguids.org/14d1667e-8632-45b3-b9e0-c6cab2b701d9	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
